"OrderID","ProductID","CategoryID","SupplierID","SupplierName","ContactName","Address","City","PostalCode","Country","Phone","ProductName","Unit","Price","CategoryName","Description","OrderDetailID","Quantity","orderdate"
"10375","54","6","25","Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent","Montréal","H1J 1C3","Canada","(514) 555-9022","Tourtière","16 pies","7.45","Meat/Poultry","Prepared meats","340","10","1996-12-06"
"10376","31","4","14","Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75","Ravenna","48100","Italy","(0544) 60323","Gorgonzola Telino","12 - 100 g pkgs","12.5","Dairy Products","Cheeses","341","42","1996-12-09"
"10377","28","7","12","Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Bogenallee 51","Frankfurt","60439","Germany","(069) 992755","Rössle Sauerkraut","25 - 825 g cans","45.6","Produce","Dried fruit and bean curd","342","20","1996-12-09"
"10377","39","1","18","Aux joyeux ecclésiastiques","Guylène Nodier","203, Rue des Francs-Bourgeois","Paris","75004","France","(1) 03.83.00.68","Chartreuse verte","750 cc per bottle","18","Beverages","Soft drinks, coffees, teas, beers, and ales","343","20","1996-12-09"
"10378","71","4","15","Norske Meierier","Beate Vileid","Hatlevegen 5","Sandvika","1320","Norway","(0)2-953010","Fløtemysost","10 - 500 g pkgs.","21.5","Dairy Products","Cheeses","344","6","1996-12-10"
"10379","41","8","19","New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.","Boston","2134","USA","(617) 555-3267","Jack's New England Clam Chowder","12 - 12 oz cans","9.65","Seafood","Seaweed and fish","345","8","1996-12-11"
"10379","63","2","7","Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds","Melbourne","3058","Australia","(03) 444-2343","Vegie-spread","15 - 625 g jars","43.9","Condiments","Sweet and savory sauces, relishes, spreads, and seasonings","346","16","1996-12-11"
"10379","65","2","2","New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934","New Orleans","70117","USA","(100) 555-4822","Louisiana Fiery Hot Pepper Sauce","32 - 8 oz bottles","21.05","Condiments","Sweet and savory sauces, relishes, spreads, and seasonings","347","20","1996-12-11"
"10380","30","8","13","Nord-Ost-Fisch Handelsgesellschaft mbH","Sven Petersen","Frahmredder 112a","Cuxhaven","27478","Germany","(04721) 8713","Nord-Ost Matjeshering","10 - 200 g glasses","25.89","Seafood","Seaweed and fish","348","18","1996-12-12"
"10380","53","6","24","G'day, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunter's Hill","Sydney","2042","Australia","(02) 555-5914","Perth Pasties","48 pieces","32.8","Meat/Poultry","Prepared meats","349","20","1996-12-12"
"10380","60","4","28","Gai pâturage","Eliane Noz","Bat. B 3, rue des Alpes","Annecy","74000","France","38.76.98.06","Camembert Pierrot","15 - 300 g rounds","34","Dairy Products","Cheeses","350","6","1996-12-12"
"10380","70","1","7","Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds","Melbourne","3058","Australia","(03) 444-2343","Outback Lager","24 - 355 ml bottles","15","Beverages","Soft drinks, coffees, teas, beers, and ales","351","30","1996-12-12"
"10381","74","7","4","Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi","Tokyo","100","Japan","(03) 3555-5011","Longlife Tofu","5 kg pkg.","10","Produce","Dried fruit and bean curd","352","14","1996-12-12"
"10382","5","2","2","New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934","New Orleans","70117","USA","(100) 555-4822","Chef Anton's Gumbo Mix","36 boxes","21.35","Condiments","Sweet and savory sauces, relishes, spreads, and seasonings","353","32","1996-12-13"
"10382","18","8","7","Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds","Melbourne","3058","Australia","(03) 444-2343","Carnarvon Tigers","16 kg pkg.","62.5","Seafood","Seaweed and fish","354","9","1996-12-13"
"10382","29","6","12","Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Bogenallee 51","Frankfurt","60439","Germany","(069) 992755","Thüringer Rostbratwurst","50 bags x 30 sausgs.","123.79","Meat/Poultry","Prepared meats","355","14","1996-12-13"
"10382","33","4","15","Norske Meierier","Beate Vileid","Hatlevegen 5","Sandvika","1320","Norway","(0)2-953010","Geitost","500 g","2.5","Dairy Products","Cheeses","356","60","1996-12-13"
"10382","74","7","4","Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi","Tokyo","100","Japan","(03) 3555-5011","Longlife Tofu","5 kg pkg.","10","Produce","Dried fruit and bean curd","357","50","1996-12-13"
"10383","13","8","6","Mayumi's","Mayumi Ohno","92 Setsuko Chuo-ku","Osaka","545","Japan","(06) 431-7877","Konbu","2 kg box","6","Seafood","Seaweed and fish","358","20","1996-12-16"
"10383","50","3","23","Karkki Oy","Anne Heikkonen","Valtakatu 12","Lappeenranta","53120","Finland","(953) 10956","Valkoinen suklaa","12 - 100 g bars","16.25","Confections","Desserts, candies, and sweet breads","359","15","1996-12-16"
"10383","56","5","26","Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153","Salerno","84100","Italy","(089) 6547665","Gnocchi di nonna Alice","24 - 250 g pkgs.","38","Grains/Cereals","Breads, crackers, pasta, and cereal","360","20","1996-12-16"
"10384","20","3","8","Specialty Biscuits, Ltd.","Peter Wilson","29 King's Way","Manchester","M14 GSD","UK","(161) 555-4448","Sir Rodney's Marmalade","30 gift boxes","81","Confections","Desserts, candies, and sweet breads","361","28","1996-12-16"
"10384","60","4","28","Gai pâturage","Eliane Noz","Bat. B 3, rue des Alpes","Annecy","74000","France","38.76.98.06","Camembert Pierrot","15 - 300 g rounds","34","Dairy Products","Cheeses","362","15","1996-12-16"
"10385","7","7","3","Grandma Kelly's Homestead","Regina Murphy","707 Oxford Rd.","Ann Arbor","48104","USA","(313) 555-5735","Uncle Bob's Organic Dried Pears","12 - 1 lb pkgs.","30","Produce","Dried fruit and bean curd","363","10","1996-12-17"
"10385","60","4","28","Gai pâturage","Eliane Noz","Bat. B 3, rue des Alpes","Annecy","74000","France","38.76.98.06","Camembert Pierrot","15 - 300 g rounds","34","Dairy Products","Cheeses","364","20","1996-12-17"
"10385","68","3","8","Specialty Biscuits, Ltd.","Peter Wilson","29 King's Way","Manchester","M14 GSD","UK","(161) 555-4448","Scottish Longbreads","10 boxes x 8 pieces","12.5","Confections","Desserts, candies, and sweet breads","365","8","1996-12-17"
"10386","24","1","10","Refrescos Americanas LTDA","Carlos Diaz","Av. das Americanas 12.890","São Paulo","5442","Brazil","(11) 555 4640","Guaraná Fantástica","12 - 355 ml cans","4.5","Beverages","Soft drinks, coffees, teas, beers, and ales","366","15","1996-12-18"
"10386","34","1","16","Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210","Bend","97101","USA","(503) 555-9931","Sasquatch Ale","24 - 12 oz bottles","14","Beverages","Soft drinks, coffees, teas, beers, and ales","367","10","1996-12-18"
"10387","24","1","10","Refrescos Americanas LTDA","Carlos Diaz","Av. das Americanas 12.890","São Paulo","5442","Brazil","(11) 555 4640","Guaraná Fantástica","12 - 355 ml cans","4.5","Beverages","Soft drinks, coffees, teas, beers, and ales","368","15","1996-12-18"
"10387","28","7","12","Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Bogenallee 51","Frankfurt","60439","Germany","(069) 992755","Rössle Sauerkraut","25 - 825 g cans","45.6","Produce","Dried fruit and bean curd","369","6","1996-12-18"
"10387","59","4","28","Gai pâturage","Eliane Noz","Bat. B 3, rue des Alpes","Annecy","74000","France","38.76.98.06","Raclette Courdavault","5 kg pkg.","55","Dairy Products","Cheeses","370","12","1996-12-18"
"10387","71","4","15","Norske Meierier","Beate Vileid","Hatlevegen 5","Sandvika","1320","Norway","(0)2-953010","Fløtemysost","10 - 500 g pkgs.","21.5","Dairy Products","Cheeses","371","15","1996-12-18"
"10388","45","8","21","Lyngbysild","Niels Petersen","Lyngbysild Fiskebakken 10","Lyngby","2800","Denmark","43844108","Røgede sild","1k pkg.","9.5","Seafood","Seaweed and fish","372","15","1996-12-19"
"10388","52","5","24","G'day, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunter's Hill","Sydney","2042","Australia","(02) 555-5914","Filo Mix","16 - 2 kg boxes","7","Grains/Cereals","Breads, crackers, pasta, and cereal","373","20","1996-12-19"
"10388","53","6","24","G'day, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunter's Hill","Sydney","2042","Australia","(02) 555-5914","Perth Pasties","48 pieces","32.8","Meat/Poultry","Prepared meats","374","40","1996-12-19"
"10389","10","8","4","Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi","Tokyo","100","Japan","(03) 3555-5011","Ikura","12 - 200 ml jars","31","Seafood","Seaweed and fish","375","16","1996-12-20"
"10389","55","6","25","Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent","Montréal","H1J 1C3","Canada","(514) 555-9022","Pâté chinois","24 boxes x 2 pies","24","Meat/Poultry","Prepared meats","376","15","1996-12-20"
"10389","62","3","29","Forêts d'érables","Chantal Goulet","148 rue Chasseur","Ste-Hyacinthe","J2S 7S8","Canada","(514) 555-2955","Tarte au sucre","48 pies","49.3","Confections","Desserts, candies, and sweet breads","377","20","1996-12-20"
"10389","70","1","7","Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds","Melbourne","3058","Australia","(03) 444-2343","Outback Lager","24 - 355 ml bottles","15","Beverages","Soft drinks, coffees, teas, beers, and ales","378","30","1996-12-20"
"10390","31","4","14","Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75","Ravenna","48100","Italy","(0544) 60323","Gorgonzola Telino","12 - 100 g pkgs","12.5","Dairy Products","Cheeses","379","60","1996-12-23"
"10390","35","1","16","Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210","Bend","97101","USA","(503) 555-9931","Steeleye Stout","24 - 12 oz bottles","18","Beverages","Soft drinks, coffees, teas, beers, and ales","380","40","1996-12-23"
"10390","46","8","21","Lyngbysild","Niels Petersen","Lyngbysild Fiskebakken 10","Lyngby","2800","Denmark","43844108","Spegesild","4 - 450 g glasses","12","Seafood","Seaweed and fish","381","45","1996-12-23"
"10390","72","4","14","Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75","Ravenna","48100","Italy","(0544) 60323","Mozzarella di Giovanni","24 - 200 g pkgs.","34.8","Dairy Products","Cheeses","382","24","1996-12-23"
"10391","13","8","6","Mayumi's","Mayumi Ohno","92 Setsuko Chuo-ku","Osaka","545","Japan","(06) 431-7877","Konbu","2 kg box","6","Seafood","Seaweed and fish","383","18","1996-12-23"
"10392","69","4","15","Norske Meierier","Beate Vileid","Hatlevegen 5","Sandvika","1320","Norway","(0)2-953010","Gudbrandsdalsost","10 kg pkg.","36","Dairy Products","Cheeses","384","50","1996-12-24"
"10393","2","1","1","Exotic Liquid","Charlotte Cooper","49 Gilbert St.","Londona","EC1 4SD","UK","(171) 555-2222","Chang","24 - 12 oz bottles","19","Beverages","Soft drinks, coffees, teas, beers, and ales","385","25","1996-12-25"
"10393","14","7","6","Mayumi's","Mayumi Ohno","92 Setsuko Chuo-ku","Osaka","545","Japan","(06) 431-7877","Tofu","40 - 100 g pkgs.","23.25","Produce","Dried fruit and bean curd","386","42","1996-12-25"
"10393","25","3","11","Heli Süßwaren GmbH & Co. KG","Petra Winkler","Tiergartenstraße 5","Berlin","10785","Germany","(010) 9984510","NuNuCa Nuß-Nougat-Creme","20 - 450 g glasses","14","Confections","Desserts, candies, and sweet breads","387","7","1996-12-25"
"10393","26","3","11","Heli Süßwaren GmbH & Co. KG","Petra Winkler","Tiergartenstraße 5","Berlin","10785","Germany","(010) 9984510","Gumbär Gummibärchen","100 - 250 g bags","31.23","Confections","Desserts, candies, and sweet breads","388","70","1996-12-25"
"10393","31","4","14","Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75","Ravenna","48100","Italy","(0544) 60323","Gorgonzola Telino","12 - 100 g pkgs","12.5","Dairy Products","Cheeses","389","32","1996-12-25"
"10394","13","8","6","Mayumi's","Mayumi Ohno","92 Setsuko Chuo-ku","Osaka","545","Japan","(06) 431-7877","Konbu","2 kg box","6","Seafood","Seaweed and fish","390","10","1996-12-25"
"10394","62","3","29","Forêts d'érables","Chantal Goulet","148 rue Chasseur","Ste-Hyacinthe","J2S 7S8","Canada","(514) 555-2955","Tarte au sucre","48 pies","49.3","Confections","Desserts, candies, and sweet breads","391","10","1996-12-25"
"10395","46","8","21","Lyngbysild","Niels Petersen","Lyngbysild Fiskebakken 10","Lyngby","2800","Denmark","43844108","Spegesild","4 - 450 g glasses","12","Seafood","Seaweed and fish","392","28","1996-12-26"
"10395","53","6","24","G'day, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunter's Hill","Sydney","2042","Australia","(02) 555-5914","Perth Pasties","48 pieces","32.8","Meat/Poultry","Prepared meats","393","70","1996-12-26"
"10395","69","4","15","Norske Meierier","Beate Vileid","Hatlevegen 5","Sandvika","1320","Norway","(0)2-953010","Gudbrandsdalsost","10 kg pkg.","36","Dairy Products","Cheeses","394","8","1996-12-26"
"10396","23","5","9","PB Knäckebröd AB","Lars Peterson","Kaloadagatan 13","Göteborg","S-345 67","Sweden","031-987 65 43","Tunnbröd","12 - 250 g pkgs.","9","Grains/Cereals","Breads, crackers, pasta, and cereal","395","40","1996-12-27"
"10396","71","4","15","Norske Meierier","Beate Vileid","Hatlevegen 5","Sandvika","1320","Norway","(0)2-953010","Fløtemysost","10 - 500 g pkgs.","21.5","Dairy Products","Cheeses","396","60","1996-12-27"
"10396","72","4","14","Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75","Ravenna","48100","Italy","(0544) 60323","Mozzarella di Giovanni","24 - 200 g pkgs.","34.8","Dairy Products","Cheeses","397","21","1996-12-27"
"10397","21","3","8","Specialty Biscuits, Ltd.","Peter Wilson","29 King's Way","Manchester","M14 GSD","UK","(161) 555-4448","Sir Rodney's Scones","24 pkgs. x 4 pieces","10","Confections","Desserts, candies, and sweet breads","398","10","1996-12-27"
"10397","51","7","24","G'day, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunter's Hill","Sydney","2042","Australia","(02) 555-5914","Manjimup Dried Apples","50 - 300 g pkgs.","53","Produce","Dried fruit and bean curd","399","18","1996-12-27"
"10398","35","1","16","Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210","Bend","97101","USA","(503) 555-9931","Steeleye Stout","24 - 12 oz bottles","18","Beverages","Soft drinks, coffees, teas, beers, and ales","400","30","1996-12-30"
"10398","55","6","25","Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent","Montréal","H1J 1C3","Canada","(514) 555-9022","Pâté chinois","24 boxes x 2 pies","24","Meat/Poultry","Prepared meats","401","120","1996-12-30"
"10399","68","3","8","Specialty Biscuits, Ltd.","Peter Wilson","29 King's Way","Manchester","M14 GSD","UK","(161) 555-4448","Scottish Longbreads","10 boxes x 8 pieces","12.5","Confections","Desserts, candies, and sweet breads","402","60","1996-12-31"
"10399","71","4","15","Norske Meierier","Beate Vileid","Hatlevegen 5","Sandvika","1320","Norway","(0)2-953010","Fløtemysost","10 - 500 g pkgs.","21.5","Dairy Products","Cheeses","403","30","1996-12-31"
"10399","76","1","23","Karkki Oy","Anne Heikkonen","Valtakatu 12","Lappeenranta","53120","Finland","(953) 10956","Lakkalikööri","500 ml","18","Beverages","Soft drinks, coffees, teas, beers, and ales","404","35","1996-12-31"
"10399","77","2","12","Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Bogenallee 51","Frankfurt","60439","Germany","(069) 992755","Original Frankfurter grüne Soße","12 boxes","13","Condiments","Sweet and savory sauces, relishes, spreads, and seasonings","405","14","1996-12-31"
"10400","29","6","12","Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Bogenallee 51","Frankfurt","60439","Germany","(069) 992755","Thüringer Rostbratwurst","50 bags x 30 sausgs.","123.79","Meat/Poultry","Prepared meats","406","21","1997-01-01"
"10400","35","1","16","Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210","Bend","97101","USA","(503) 555-9931","Steeleye Stout","24 - 12 oz bottles","18","Beverages","Soft drinks, coffees, teas, beers, and ales","407","35","1997-01-01"
"10400","49","3","23","Karkki Oy","Anne Heikkonen","Valtakatu 12","Lappeenranta","53120","Finland","(953) 10956","Maxilaku","24 - 50 g pkgs.","20","Confections","Desserts, candies, and sweet breads","408","30","1997-01-01"
"10401","30","8","13","Nord-Ost-Fisch Handelsgesellschaft mbH","Sven Petersen","Frahmredder 112a","Cuxhaven","27478","Germany","(04721) 8713","Nord-Ost Matjeshering","10 - 200 g glasses","25.89","Seafood","Seaweed and fish","409","18","1997-01-01"
"10401","56","5","26","Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153","Salerno","84100","Italy","(089) 6547665","Gnocchi di nonna Alice","24 - 250 g pkgs.","38","Grains/Cereals","Breads, crackers, pasta, and cereal","410","70","1997-01-01"
"10401","65","2","2","New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934","New Orleans","70117","USA","(100) 555-4822","Louisiana Fiery Hot Pepper Sauce","32 - 8 oz bottles","21.05","Condiments","Sweet and savory sauces, relishes, spreads, and seasonings","411","20","1997-01-01"
"10401","71","4","15","Norske Meierier","Beate Vileid","Hatlevegen 5","Sandvika","1320","Norway","(0)2-953010","Fløtemysost","10 - 500 g pkgs.","21.5","Dairy Products","Cheeses","412","60","1997-01-01"
"10402","23","5","9","PB Knäckebröd AB","Lars Peterson","Kaloadagatan 13","Göteborg","S-345 67","Sweden","031-987 65 43","Tunnbröd","12 - 250 g pkgs.","9","Grains/Cereals","Breads, crackers, pasta, and cereal","413","60","1997-01-02"
"10402","63","2","7","Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds","Melbourne","3058","Australia","(03) 444-2343","Vegie-spread","15 - 625 g jars","43.9","Condiments","Sweet and savory sauces, relishes, spreads, and seasonings","414","65","1997-01-02"
"10403","16","3","7","Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds","Melbourne","3058","Australia","(03) 444-2343","Pavlova","32 - 500 g boxes","17.45","Confections","Desserts, candies, and sweet breads","415","21","1997-01-03"
"10403","48","3","22","Zaanse Snoepfabriek","Dirk Luchte","Verkoop Rijnweg 22","Zaandam","9999 ZZ","Netherlands","(12345) 1212","Chocolade","10 pkgs.","12.75","Confections","Desserts, candies, and sweet breads","416","70","1997-01-03"
"10404","26","3","11","Heli Süßwaren GmbH & Co. KG","Petra Winkler","Tiergartenstraße 5","Berlin","10785","Germany","(010) 9984510","Gumbär Gummibärchen","100 - 250 g bags","31.23","Confections","Desserts, candies, and sweet breads","417","30","1997-01-03"
"10404","42","5","20","Leka Trading","Chandra Leka","471 Serangoon Loop, Suite #402","Singapore","512","Singapore","555-8787","Singaporean Hokkien Fried Mee","32 - 1 kg pkgs.","14","Grains/Cereals","Breads, crackers, pasta, and cereal","418","40","1997-01-03"
"10404","49","3","23","Karkki Oy","Anne Heikkonen","Valtakatu 12","Lappeenranta","53120","Finland","(953) 10956","Maxilaku","24 - 50 g pkgs.","20","Confections","Desserts, candies, and sweet breads","419","30","1997-01-03"
"10405","3","2","1","Exotic Liquid","Charlotte Cooper","49 Gilbert St.","Londona","EC1 4SD","UK","(171) 555-2222","Aniseed Syrup","12 - 550 ml bottles","10","Condiments","Sweet and savory sauces, relishes, spreads, and seasonings","420","50","1997-01-06"
"10406","1","1","1","Exotic Liquid","Charlotte Cooper","49 Gilbert St.","Londona","EC1 4SD","UK","(171) 555-2222","Chais","10 boxes x 20 bags","18","Beverages","Soft drinks, coffees, teas, beers, and ales","421","10","1997-01-07"
"10406","21","3","8","Specialty Biscuits, Ltd.","Peter Wilson","29 King's Way","Manchester","M14 GSD","UK","(161) 555-4448","Sir Rodney's Scones","24 pkgs. x 4 pieces","10","Confections","Desserts, candies, and sweet breads","422","30","1997-01-07"
"10406","28","7","12","Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Bogenallee 51","Frankfurt","60439","Germany","(069) 992755","Rössle Sauerkraut","25 - 825 g cans","45.6","Produce","Dried fruit and bean curd","423","42","1997-01-07"
"10406","36","8","17","Svensk Sjöföda AB","Michael Björn","Brovallavägen 231","Stockholm","S-123 45","Sweden","08-123 45 67","Inlagd Sill","24 - 250 g jars","19","Seafood","Seaweed and fish","424","5","1997-01-07"
"10406","40","8","19","New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.","Boston","2134","USA","(617) 555-3267","Boston Crab Meat","24 - 4 oz tins","18.4","Seafood","Seaweed and fish","425","2","1997-01-07"
"10407","11","4","5","Cooperativa de Quesos 'Las Cabras'","Antonio del Valle Saavedra","Calle del Rosal 4","Oviedo","33007","Spain","(98) 598 76 54","Queso Cabrales","1 kg pkg.","21","Dairy Products","Cheeses","426","30","1997-01-07"
"10407","69","4","15","Norske Meierier","Beate Vileid","Hatlevegen 5","Sandvika","1320","Norway","(0)2-953010","Gudbrandsdalsost","10 kg pkg.","36","Dairy Products","Cheeses","427","15","1997-01-07"
"10407","71","4","15","Norske Meierier","Beate Vileid","Hatlevegen 5","Sandvika","1320","Norway","(0)2-953010","Fløtemysost","10 - 500 g pkgs.","21.5","Dairy Products","Cheeses","428","15","1997-01-07"
"10408","37","8","17","Svensk Sjöföda AB","Michael Björn","Brovallavägen 231","Stockholm","S-123 45","Sweden","08-123 45 67","Gravad lax","12 - 500 g pkgs.","26","Seafood","Seaweed and fish","429","10","1997-01-08"
"10408","54","6","25","Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent","Montréal","H1J 1C3","Canada","(514) 555-9022","Tourtière","16 pies","7.45","Meat/Poultry","Prepared meats","430","6","1997-01-08"
"10408","62","3","29","Forêts d'érables","Chantal Goulet","148 rue Chasseur","Ste-Hyacinthe","J2S 7S8","Canada","(514) 555-2955","Tarte au sucre","48 pies","49.3","Confections","Desserts, candies, and sweet breads","431","35","1997-01-08"
"10409","14","7","6","Mayumi's","Mayumi Ohno","92 Setsuko Chuo-ku","Osaka","545","Japan","(06) 431-7877","Tofu","40 - 100 g pkgs.","23.25","Produce","Dried fruit and bean curd","432","12","1997-01-09"
"10409","21","3","8","Specialty Biscuits, Ltd.","Peter Wilson","29 King's Way","Manchester","M14 GSD","UK","(161) 555-4448","Sir Rodney's Scones","24 pkgs. x 4 pieces","10","Confections","Desserts, candies, and sweet breads","433","12","1997-01-09"
"10410","33","4","15","Norske Meierier","Beate Vileid","Hatlevegen 5","Sandvika","1320","Norway","(0)2-953010","Geitost","500 g","2.5","Dairy Products","Cheeses","434","49","1997-01-10"
"10410","59","4","28","Gai pâturage","Eliane Noz","Bat. B 3, rue des Alpes","Annecy","74000","France","38.76.98.06","Raclette Courdavault","5 kg pkg.","55","Dairy Products","Cheeses","435","16","1997-01-10"
"10411","41","8","19","New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.","Boston","2134","USA","(617) 555-3267","Jack's New England Clam Chowder","12 - 12 oz cans","9.65","Seafood","Seaweed and fish","436","25","1997-01-10"
"10411","44","2","20","Leka Trading","Chandra Leka","471 Serangoon Loop, Suite #402","Singapore","512","Singapore","555-8787","Gula Malacca","20 - 2 kg bags","19.45","Condiments","Sweet and savory sauces, relishes, spreads, and seasonings","437","40","1997-01-10"
"10411","59","4","28","Gai pâturage","Eliane Noz","Bat. B 3, rue des Alpes","Annecy","74000","France","38.76.98.06","Raclette Courdavault","5 kg pkg.","55","Dairy Products","Cheeses","438","9","1997-01-10"
"10412","14","7","6","Mayumi's","Mayumi Ohno","92 Setsuko Chuo-ku","Osaka","545","Japan","(06) 431-7877","Tofu","40 - 100 g pkgs.","23.25","Produce","Dried fruit and bean curd","439","20","1997-01-13"
"10413","1","1","1","Exotic Liquid","Charlotte Cooper","49 Gilbert St.","Londona","EC1 4SD","UK","(171) 555-2222","Chais","10 boxes x 20 bags","18","Beverages","Soft drinks, coffees, teas, beers, and ales","440","24","1997-01-14"
"10413","62","3","29","Forêts d'érables","Chantal Goulet","148 rue Chasseur","Ste-Hyacinthe","J2S 7S8","Canada","(514) 555-2955","Tarte au sucre","48 pies","49.3","Confections","Desserts, candies, and sweet breads","441","40","1997-01-14"
"10413","76","1","23","Karkki Oy","Anne Heikkonen","Valtakatu 12","Lappeenranta","53120","Finland","(953) 10956","Lakkalikööri","500 ml","18","Beverages","Soft drinks, coffees, teas, beers, and ales","442","14","1997-01-14"
"10414","19","3","8","Specialty Biscuits, Ltd.","Peter Wilson","29 King's Way","Manchester","M14 GSD","UK","(161) 555-4448","Teatime Chocolate Biscuits","10 boxes x 12 pieces","9.2","Confections","Desserts, candies, and sweet breads","443","18","1997-01-14"
"10414","33","4","15","Norske Meierier","Beate Vileid","Hatlevegen 5","Sandvika","1320","Norway","(0)2-953010","Geitost","500 g","2.5","Dairy Products","Cheeses","444","50","1997-01-14"
"10415","17","6","7","Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds","Melbourne","3058","Australia","(03) 444-2343","Alice Mutton","20 - 1 kg tins","39","Meat/Poultry","Prepared meats","445","2","1997-01-15"
"10415","33","4","15","Norske Meierier","Beate Vileid","Hatlevegen 5","Sandvika","1320","Norway","(0)2-953010","Geitost","500 g","2.5","Dairy Products","Cheeses","446","20","1997-01-15"
"10416","19","3","8","Specialty Biscuits, Ltd.","Peter Wilson","29 King's Way","Manchester","M14 GSD","UK","(161) 555-4448","Teatime Chocolate Biscuits","10 boxes x 12 pieces","9.2","Confections","Desserts, candies, and sweet breads","447","20","1997-01-16"
"10416","53","6","24","G'day, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunter's Hill","Sydney","2042","Australia","(02) 555-5914","Perth Pasties","48 pieces","32.8","Meat/Poultry","Prepared meats","448","10","1997-01-16"
"10416","57","5","26","Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153","Salerno","84100","Italy","(089) 6547665","Ravioli Angelo","24 - 250 g pkgs.","19.5","Grains/Cereals","Breads, crackers, pasta, and cereal","449","20","1997-01-16"
"10417","38","1","18","Aux joyeux ecclésiastiques","Guylène Nodier","203, Rue des Francs-Bourgeois","Paris","75004","France","(1) 03.83.00.68","Côte de Blaye","12 - 75 cl bottles","263.5","Beverages","Soft drinks, coffees, teas, beers, and ales","450","50","1997-01-16"
"10417","46","8","21","Lyngbysild","Niels Petersen","Lyngbysild Fiskebakken 10","Lyngby","2800","Denmark","43844108","Spegesild","4 - 450 g glasses","12","Seafood","Seaweed and fish","451","2","1997-01-16"
"10417","68","3","8","Specialty Biscuits, Ltd.","Peter Wilson","29 King's Way","Manchester","M14 GSD","UK","(161) 555-4448","Scottish Longbreads","10 boxes x 8 pieces","12.5","Confections","Desserts, candies, and sweet breads","452","36","1997-01-16"
"10417","77","2","12","Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Bogenallee 51","Frankfurt","60439","Germany","(069) 992755","Original Frankfurter grüne Soße","12 boxes","13","Condiments","Sweet and savory sauces, relishes, spreads, and seasonings","453","35","1997-01-16"
"10418","2","1","1","Exotic Liquid","Charlotte Cooper","49 Gilbert St.","Londona","EC1 4SD","UK","(171) 555-2222","Chang","24 - 12 oz bottles","19","Beverages","Soft drinks, coffees, teas, beers, and ales","454","60","1997-01-17"
"10418","47","3","22","Zaanse Snoepfabriek","Dirk Luchte","Verkoop Rijnweg 22","Zaandam","9999 ZZ","Netherlands","(12345) 1212","Zaanse koeken","10 - 4 oz boxes","9.5","Confections","Desserts, candies, and sweet breads","455","55","1997-01-17"
